1,images/GreatDaneCover.JPG,"Great Danes",great_dane
2,images/GreatPyreneesCover.jpg,"Great Pyrenees",great_pyrenees
3,images/MastiffCover.jpg,"Mastiffs",mastiff
4,images/NewfoundlandCover.jpg,"Newfoundlands",newfoundland
5,images/StBernardCover.jpg,"St. Bernards",stbernard
